Date,Odpiralni,Najvišji,Najnižji,Zapiralni,Prilagojen_zaključni,Volumen,Dnevni_donos,Dnevni_razpon,Povprečni,Vrednost_izmenjanega
2022-09-27,99.43,100.0,96.87,97.5,97.5,30072800,-0.6824895589283897,96.87 - 100.0,98.435,2960216068.0
2022-09-28,97.65,100.7,97.11,100.05,100.05,32466300,2.6153846153846194,97.11 - 100.7,98.905,3211079401.5
2022-09-29,98.64,98.64,95.96,97.42,97.42,31047200,-2.6286856571714146,95.96 - 98.64,97.3,3020892560.0
2022-09-30,97.05,98.9,95.56,95.65,95.65,32941500,-1.816875384931227,95.56 - 98.9,97.23,3202902045.0
2022-10-03,96.76,99.29,96.52,98.64,98.64,27982000,3.1259801359121653,96.52 - 99.29,97.905,2739577710.0
2022-10-04,100.44,101.84,100.38,101.64,101.64,28850800,3.041362530413627,100.38 - 101.84,101.11,2917104388.0
2022-10-05,99.83,101.93,98.8,101.43,101.43,22176900,-0.20661157024792765,98.8 - 101.93,100.365,2225784568.5
2022-10-06,100.68,102.93,100.59,101.42,101.42,22324000,-0.009859016070201676,100.59 - 102.93,101.76,2271690240.0
2022-10-07,99.85,100.53,98.3,98.68,98.68,27502800,-2.7016367580358858,98.3 - 100.53,99.415,2734190862.0
2022-10-10,99.0,99.1,97.01,97.86,97.86,18225100,-0.8309687880016292,97.01 - 99.1,98.055,1787062180.5
2022-10-11,97.43,99.25,96.31,97.18,97.18,26507100,-0.6948702227672077,96.31 - 99.25,97.78,2591864238.0
2022-10-12,97.3,98.75,96.74,97.56,97.56,21876400,0.39102696027988326,96.74 - 98.75,97.745,2138308718.0
2022-10-13,95.15,99.78,94.38,99.06,99.06,34574500,1.5375153751537418,94.38 - 99.78,97.08,3356492460.0
2022-10-14,99.99,100.69,96.37,96.56,96.56,25410700,-2.5237229961639462,96.37 - 100.69,98.53,2503716271.0
2022-10-17,98.86,100.93,98.83,99.97,99.97,28419200,3.53148301574151,98.83 - 100.93,99.88,2838509696.0
2022-10-18,103.13,103.47,99.97,100.77,100.77,24060700,0.8002400720215963,99.97 - 103.47,101.72,2447454404.0
2022-10-19,100.01,101.02,98.92,99.63,99.63,23811100,-1.1312890741292048,98.92 - 101.02,99.97,2380395667.0
2022-10-20,100.0,102.32,99.39,99.97,99.97,25323200,0.341262671885989,99.39 - 102.32,100.855,2553971336.0
2022-10-21,97.85,101.31,97.72,101.13,101.13,32458700,1.1603481044313302,97.72 - 101.31,99.515,3230127530.5
2022-10-24,101.8,102.75,99.98,102.52,102.52,27176400,1.3744685058835193,99.98 - 102.75,101.365,2754735786.0
2022-10-25,102.9,104.82,102.72,104.48,104.48,40611400,1.9118220834959176,102.72 - 104.82,103.77,4214244978.0
2022-10-26,96.43,98.31,94.69,94.93,94.93,88114100,-9.140505359877482,94.69 - 98.31,96.5,8503010650.0
2022-10-27,94.52,95.43,91.8,92.22,92.22,60710900,-2.8547350679448136,91.8 - 95.43,93.615,5683450903.5
2022-10-28,92.27,96.55,92.13,96.29,96.29,43697300,4.413359358056823,92.13 - 96.55,94.34,4122403282.0
2022-10-31,95.42,96.03,93.98,94.51,94.51,31675000,-1.84858240731125,93.98 - 96.03,95.005,3009283375.0
2022-11-01,95.45,96.03,90.37,90.47,90.47,47161400,-4.2746799280499514,90.37 - 96.03,93.2,4395442480.0
2022-11-02,90.94,91.18,86.88,86.97,86.97,57038300,-3.868685752183043,86.88 - 91.18,89.03,5078119849.0
2022-11-03,86.32,86.52,83.34,83.43,83.43,61288000,-4.070369092790605,83.34 - 86.52,84.93,5205189840.0
2022-11-04,85.4,86.64,83.71,86.58,86.58,51124900,3.7756202804746453,83.71 - 86.64,85.175,4354563357.5
2022-11-07,87.28,88.9,86.85,88.49,88.49,34078900,2.2060522060522114,86.85 - 88.9,87.875,2994683337.5
2022-11-08,88.9,90.32,87.59,88.9,88.9,30429000,0.4633291897389702,87.59 - 90.32,88.955,2706811695.0
2022-11-09,88.45,89.44,87.28,87.32,87.32,31769100,-1.7772778402699752,87.28 - 89.44,88.36,2807117676.0
2022-11-10,92.25,94.39,91.61,93.94,93.94,51620100,7.581310123683016,91.61 - 94.39,93.0,4800669300.0
2022-11-11,94.69,96.93,93.92,96.41,96.41,33090500,2.6293378752395125,93.92 - 96.93,95.425,3157660962.5
2022-11-14,95.09,96.79,94.51,95.7,95.7,30179500,-0.7364381288248012,94.51 - 96.79,95.65,2886669175.0
2022-11-15,98.26,100.14,96.71,98.44,98.44,41640800,2.8631138975966586,96.71 - 100.14,98.425,4098495740.0
2022-11-16,97.9,99.64,97.64,98.85,98.85,29105200,0.4164973587972298,97.64 - 99.64,98.64,2870936928.0
2022-11-17,96.97,99.28,96.79,98.36,98.36,26052600,-0.4957005563985817,96.79 - 99.28,98.035,2554066641.0
2022-11-18,98.77,98.9,96.37,97.43,97.43,28342300,-0.945506303375343,96.37 - 98.9,97.635,2767200460.5
2022-11-21,97.29,98.4,95.36,95.6,95.6,21647400,-1.878271579595625,95.36 - 98.4,96.88,2097200112.0
2022-11-22,95.95,97.22,94.05,97.05,97.05,23438500,1.5167364016736462,94.05 - 97.22,95.635,2241540947.5
2022-11-23,97.09,98.76,97.09,98.46,98.46,18868100,1.4528593508500665,97.09 - 98.76,97.925,1847658692.5
2022-11-25,98.24,98.64,97.4,97.46,97.46,9701400,-1.0156408693885788,97.4 - 98.64,98.02,950931228.0
2022-11-28,97.04,97.58,95.61,96.05,96.05,26237500,-1.4467473835419575,95.61 - 97.58,96.595,2534411312.5
2022-11-29,95.73,96.12,94.11,95.19,95.19,20061700,-0.8953669963560618,94.11 - 96.12,95.115,1908168595.5
2022-11-30,94.82,101.04,94.42,100.99,100.99,43647500,6.093077003886971,94.42 - 101.04,97.73,4265670175.0
2022-12-01,101.02,102.25,100.25,100.99,100.99,28687100,0.0,100.25 - 102.25,101.25,2904568875.0
2022-12-02,99.05,100.77,98.9,100.44,100.44,21480700,-0.5446083770670351,98.9 - 100.77,99.835,2144525684.5
2022-12-05,99.4,101.38,99.0,99.48,99.48,24405100,-0.9557945041815952,99.0 - 101.38,100.19,2445146969.0
2022-12-06,99.3,99.78,96.42,96.98,96.98,24910700,-2.513067953357462,96.42 - 99.78,98.1,2443739670.0
2022-12-07,96.41,96.88,94.72,94.94,94.94,31045400,-2.1035265003093495,94.72 - 96.88,95.8,2974149320.0
2022-12-08,95.38,95.58,93.45,93.71,93.71,32213300,-1.2955550874236388,93.45 - 95.58,94.515,3044640049.5
2022-12-09,93.77,94.26,92.75,92.83,92.83,28225400,-0.9390673353964263,92.75 - 94.26,93.505,2639216027.0
2022-12-12,92.71,93.56,91.61,93.31,93.31,29420000,0.5170742216955793,91.61 - 93.56,92.585,2723850700.0
2022-12-13,97.76,99.53,95.03,95.63,95.63,40593700,2.4863358696816995,95.03 - 99.53,97.28,3948955136.0
2022-12-14,95.2,96.87,93.6,95.07,95.07,28733600,-0.5855902959322368,93.6 - 96.87,95.235,2736444396.0
2022-12-15,93.13,93.64,90.01,90.86,90.86,40107000,-4.4283159777006365,90.01 - 93.64,91.825,3682825275.0
2022-12-16,90.76,91.33,89.52,90.26,90.26,58011800,-0.6603565925599741,89.52 - 91.33,90.425,5245717015.0
2022-12-19,90.26,90.56,88.21,88.44,88.44,29493000,-2.0163970751163385,88.21 - 90.56,89.385,2636231805.0
2022-12-20,88.11,89.18,87.44,89.02,89.02,23453800,0.655811849841692,87.44 - 89.18,88.31,2071205078.0
2022-12-21,89.08,90.22,88.32,89.58,89.58,24745600,0.6290721186250403,88.32 - 90.22,89.27,2209039712.0
2022-12-22,88.16,88.54,86.32,87.76,87.76,27658300,-2.031703505246696,86.32 - 88.54,87.43,2418165169.0
2022-12-23,87.11,89.55,87.07,89.23,89.23,23003000,1.6750227894257064,87.07 - 89.55,88.31,2031394930.0
2022-12-27,88.8,88.94,87.01,87.39,87.39,20097300,-2.0620867421270894,87.01 - 88.94,87.975,1768059967.5
2022-12-28,86.98,88.04,85.94,86.02,86.02,19523200,-1.5676850898272199,85.94 - 88.04,86.99,1698323168.0
2022-12-29,86.62,88.85,86.61,88.45,88.45,23333500,2.824924436177634,86.61 - 88.85,87.73,2047047955.0
2022-12-30,86.98,88.3,86.57,88.23,88.23,23986300,-0.24872809496890858,86.57 - 88.3,87.435,2097242140.5
2023-01-03,89.59,91.05,88.52,89.12,89.12,28131200,1.0087271902980754,88.52 - 91.05,89.785,2525759792.0
2023-01-04,90.35,90.65,87.27,88.08,88.08,34854800,-1.1669658886894196,87.27 - 90.65,88.96,3100683008.0
2023-01-05,87.47,87.57,85.9,86.2,86.2,27194400,-2.134423251589457,85.9 - 87.57,86.735,2358706284.0
2023-01-06,86.79,87.69,84.86,87.34,87.34,41381500,1.3225058004640466,84.86 - 87.69,86.275,3570188912.5
2023-01-09,88.36,90.05,87.86,88.02,88.02,29003900,0.7785665216395676,87.86 - 90.05,88.955,2580041924.5
2023-01-10,85.98,88.67,85.83,88.42,88.42,30467800,0.4544421722335823,85.83 - 88.67,87.25,2658315550.0
2023-01-11,89.18,91.6,89.01,91.52,91.52,26862000,3.5059941189776067,89.01 - 91.6,90.305,2425772910.0
2023-01-12,91.48,91.87,89.75,91.13,91.13,30258100,-0.42613636363636465,89.75 - 91.87,90.81,2747738061.0
2023-01-13,90.85,92.19,90.13,92.12,92.12,26329200,1.0863601448480198,90.13 - 92.19,91.16,2400169872.0
2023-01-17,92.06,92.25,90.05,91.29,91.29,32602400,-0.900998697351274,90.05 - 92.25,91.15,2971708760.0
2023-01-18,92.14,92.8,90.64,91.12,91.12,29116700,-0.18621973929237035,90.64 - 92.8,91.72,2670583724.0
2023-01-19,90.72,93.61,90.63,93.05,93.05,37000400,2.118086040386302,90.63 - 93.61,92.12,3408476848.0
2023-01-20,95.1,98.3,95.02,98.02,98.02,63191100,5.341214400859751,95.02 - 98.3,96.66,6108051726.0
2023-01-23,97.95,100.04,97.5,99.79,99.79,40005100,1.8057539277698487,97.5 - 100.04,98.77,3951303727.0
2023-01-24,98.1,99.61,97.2,97.7,97.7,33078500,-2.0943982362962243,97.2 - 99.61,98.405,3255089792.5
2023-01-25,95.57,96.16,93.76,95.22,95.22,42330000,-2.5383828045035917,93.76 - 96.16,94.96,4019656800.0
2023-01-26,96.5,97.57,95.38,97.52,97.52,30114000,2.415458937198056,95.38 - 97.57,96.475,2905248150.0
2023-01-27,97.31,100.32,97.31,99.37,99.37,33879800,1.897046759639065,97.31 - 100.32,98.815,3347832437.0
2023-01-30,97.48,98.29,96.4,96.94,96.94,27226200,-2.445406058166455,96.4 - 98.29,97.345,2650334439.0
2023-01-31,96.87,98.88,96.82,98.84,98.84,29870700,1.9599752424179995,96.82 - 98.88,97.85,2922847995.0
2023-02-01,98.71,101.19,97.58,100.43,100.43,35531100,1.6086604613516853,97.58 - 101.19,99.385,3531258373.5
2023-02-02,105.8,107.85,105.61,107.74,107.74,69883800,7.27870158319226,105.61 - 107.85,106.73,7458697974.0
2023-02-03,102.93,107.81,102.58,104.78,104.78,65309300,-2.747354742899566,102.58 - 107.81,105.195,6870211813.5
2023-02-06,102.4,104.36,101.88,102.9,102.9,31999600,-1.794235541133804,101.88 - 104.36,103.12,3299798752.0
2023-02-07,103.22,108.18,103.12,107.64,107.64,49010200,4.606413994169101,103.12 - 108.18,105.65,5177927630.0
2023-02-08,102.05,103.14,98.04,99.37,99.37,94743500,-7.683017465626163,98.04 - 103.14,100.59,9530248665.0
2023-02-09,100.0,100.03,93.63,95.01,95.01,119455000,-4.387642145516757,93.63 - 100.03,96.83,11566827650.0
2023-02-10,95.45,96.75,94.25,94.57,94.57,54980700,-0.46310914640564915,94.25 - 96.75,95.5,5250656850.0
2023-02-13,94.74,95.2,93.84,94.61,94.61,50076100,0.04229671143070046,93.84 - 95.2,94.52,4733192972.0
2023-02-14,94.43,94.85,92.26,94.68,94.68,54726100,0.0739879505337715,92.26 - 94.85,93.555,5119900285.5
2023-02-15,94.49,97.12,94.15,96.94,96.94,50169000,2.386987748204472,94.15 - 97.12,95.635,4797912315.0
2023-02-16,95.37,97.68,94.74,95.51,95.51,42462600,-1.4751392613987946,94.74 - 97.68,96.21,4085326746.0
2023-02-17,94.85,95.56,93.21,94.35,94.35,34284100,-1.2145325096848625,93.21 - 95.56,94.385,3235904778.5
2023-02-21,93.0,93.1,91.72,91.79,91.79,33629300,-2.7133015368309366,91.72 - 93.1,92.41,3107683613.0
2023-02-22,91.7,92.11,90.61,91.65,91.65,30884000,-0.15252206122671197,90.61 - 92.11,91.36,2821562240.0
2023-02-23,91.92,91.94,89.76,90.89,90.89,41206400,-0.8292416803055147,89.76 - 91.94,90.85,3743601440.0
2023-02-24,89.44,89.89,88.58,89.13,89.13,36585100,-1.9364066453955386,88.58 - 89.89,89.235,3264671398.5
2023-02-27,89.87,90.16,89.34,89.87,89.87,27502300,0.8302479524290529,89.34 - 90.16,89.75,2468331425.0
2023-02-28,89.33,91.23,89.32,90.06,90.06,30142000,0.21141649048626032,89.32 - 91.23,90.275,2721069050.0
2023-03-01,89.98,91.03,89.67,90.36,90.36,31111200,0.3331112591605567,89.67 - 91.03,90.35,2810896920.0
2023-03-02,89.66,92.28,89.59,92.0,92.0,32204400,1.814962372731288,89.59 - 92.28,90.935,2928507114.0
2023-03-03,92.48,93.73,92.45,93.65,93.65,35160100,1.7934782608695743,92.45 - 93.73,93.09,3273053709.0
2023-03-06,94.02,95.97,94.0,95.13,95.13,32639300,1.5803523758675775,94.0 - 95.97,94.985,3100243910.5
2023-03-07,94.98,95.67,93.53,93.86,93.86,27835500,-1.3350152423000083,93.53 - 95.67,94.6,2633238300.0
2023-03-08,94.12,95.96,94.0,94.25,94.25,34103300,0.41551246537396835,94.0 - 95.96,94.98,3239131434.0
2023-03-09,94.05,95.53,91.9,92.32,92.32,28813500,-2.0477453580901916,91.9 - 95.53,93.715,2700257152.5
2023-03-10,92.17,92.79,90.4,90.63,90.63,35941000,-1.830589254766024,90.4 - 92.79,91.595,3292015895.0
2023-03-13,90.09,92.57,89.42,91.11,91.11,37335600,0.5296259516716306,89.42 - 92.57,90.995,3397352922.0
2023-03-14,92.56,94.36,92.44,93.97,93.97,36050200,3.1390626714959957,92.44 - 94.36,93.4,3367088680.0
2023-03-15,93.22,96.93,92.64,96.11,96.11,50622100,2.277322549749927,92.64 - 96.93,94.785,4798215748.5
2023-03-16,96.2,101.19,95.5,100.32,100.32,65492000,4.380397461242325,95.5 - 101.19,98.345,6440810740.0
2023-03-17,100.26,102.84,100.1,101.62,101.62,61028500,1.2958532695374947,100.1 - 102.84,101.47,6192561895.0
2023-03-20,100.12,101.75,99.87,101.22,101.22,32960400,-0.39362330249951283,99.87 - 101.75,100.81,3322737924.0
2023-03-21,101.25,105.1,101.22,104.92,104.92,42110300,3.655404070341839,101.22 - 105.1,103.16,4344098548.0
2023-03-22,104.27,106.59,103.33,103.37,103.37,43427400,-1.4773160503240512,103.33 - 106.59,104.96,4558139904.0
2023-03-23,105.06,106.3,104.46,105.6,105.6,40797800,2.157299022927339,104.46 - 106.3,105.38,4299272164.0
2023-03-24,104.99,105.49,103.84,105.44,105.44,30393300,-0.15151515151514694,103.84 - 105.49,104.665,3181114744.5
2023-03-27,104.62,104.76,101.93,102.46,102.46,31120900,-2.8262518968133588,101.93 - 104.76,103.345,3216189410.5
2023-03-28,102.44,102.45,99.74,101.03,101.03,32057900,-1.3956666016006203,99.74 - 102.45,101.095,3240893400.5
2023-03-29,102.28,102.49,100.65,101.39,101.39,28779600,0.3563298030287987,100.65 - 102.49,101.57,2923143972.0
2023-03-30,100.91,101.16,99.78,100.89,100.89,33086200,-0.49314528059966056,99.78 - 101.16,100.47,3324170514.0
2023-03-31,101.3,103.89,101.04,103.73,103.73,36863400,2.814946971949661,101.04 - 103.89,102.465,3777208281.0
2023-04-03,102.39,104.53,101.93,104.36,104.36,25035400,0.607345994408548,101.93 - 104.53,103.23,2584404342.0
2023-04-04,104.33,105.58,104.04,104.72,104.72,24420100,0.3449597546952843,104.04 - 105.58,104.81,2559470681.0
2023-04-05,105.78,106.1,103.66,104.47,104.47,28290500,-0.23873185637891536,103.66 - 106.1,104.88,2967107640.0
2023-04-06,105.26,109.17,104.33,108.42,108.42,48711500,3.780989757825215,104.33 - 109.17,106.75,5199952625.0
2023-04-10,106.98,107.59,105.12,106.44,106.44,27067400,-1.8262313226342086,105.12 - 107.59,106.355,2878753327.0
2023-04-11,106.55,106.73,104.68,105.35,105.35,26311800,-1.0240511086057946,104.68 - 106.73,105.705,2781288819.0
2023-04-12,106.58,106.75,104.34,104.64,104.64,24370300,-0.6739439962031302,104.34 - 106.75,105.545,2572163313.5
2023-04-13,105.84,107.49,105.84,107.43,107.43,24843600,2.6662844036697386,105.84 - 107.49,106.665,2649942594.0
2023-04-14,106.89,108.94,106.84,108.87,108.87,26578000,1.3404077073443155,106.84 - 108.94,107.89,2867500420.0
2023-04-17,104.66,106.16,104.52,105.97,105.97,37571200,-2.663727381280434,104.52 - 106.16,105.34,3957750208.0
2023-04-18,106.49,106.54,104.07,104.5,104.5,26596400,-1.3871850523733076,104.07 - 106.54,105.305,2800733902.0
2023-04-19,103.58,104.98,103.07,104.18,104.18,20905700,-0.3062200956937766,103.07 - 104.98,104.025,2174715442.5
2023-04-20,103.91,106.25,103.87,105.29,105.29,27820800,1.0654636206565593,103.87 - 106.25,105.06,2922853248.0
2023-04-21,105.47,106.0,104.78,105.41,105.41,25800100,0.11397093741094544,104.78 - 106.0,105.39,2719072539.0
2023-04-24,105.49,106.63,104.7,105.97,105.97,23542800,0.5312588938430896,104.7 - 106.63,105.665,2487649962.0
2023-04-25,105.83,106.69,103.84,103.85,103.85,46664100,-2.000566197980569,103.84 - 106.69,105.265,4912096486.5
2023-04-26,104.92,106.35,102.63,103.71,103.71,53347600,-0.13480982185845036,102.63 - 106.35,104.49,5574290724.0
2023-04-27,104.45,108.37,103.54,107.59,107.59,50089200,3.741201427056229,103.54 - 108.37,105.955,5307201186.0
2023-04-28,107.04,107.35,105.09,107.34,107.34,36139800,-0.23236360256528865,105.09 - 107.35,106.22,3838769556.0
2023-05-01,106.84,107.99,106.82,107.2,107.2,26681700,-0.13042668157257076,106.82 - 107.99,107.405,2865747988.5
2023-05-02,107.14,107.2,103.71,105.32,105.32,30997200,-1.7537313432835933,103.71 - 107.2,105.455,3268809726.0
2023-05-03,105.53,107.49,104.96,105.41,105.41,21795400,0.08545385491833812,104.96 - 107.49,106.225,2315216365.0
2023-05-04,105.49,105.6,103.97,104.69,104.69,23419500,-0.6830471492268231,103.97 - 105.6,104.785,2454012307.5
2023-05-05,104.82,105.88,104.11,105.57,105.57,26625100,0.8405769414461695,104.11 - 105.88,104.995,2795502374.5
2023-05-08,105.18,107.96,105.16,107.77,107.77,26511400,2.083925357582639,105.16 - 107.96,106.56,2825054784.0
2023-05-09,108.39,110.15,107.19,107.35,107.35,36360100,-0.38971884568990145,107.19 - 110.15,108.67,3951252067.0
2023-05-10,107.97,112.94,107.93,111.75,111.75,63153400,4.098742431299485,107.93 - 112.94,110.435,6974345729.0
2023-05-11,115.4,117.92,114.41,116.57,116.57,78900000,4.313199105145404,114.41 - 117.92,116.165,9165418500.0
2023-05-12,116.68,118.03,116.11,117.51,117.51,41073800,0.8063824311572487,116.11 - 118.03,117.07,4808509766.0
2023-05-15,116.11,118.48,116.01,116.51,116.51,36266800,-0.8509914049868117,116.01 - 118.48,117.245,4252100966.0
2023-05-16,116.49,120.75,116.43,119.51,119.51,45035600,2.5748862758561586,116.43 - 120.75,118.59,5340771804.0
2023-05-17,119.61,121.67,118.89,120.84,120.84,33323600,1.11287758346581,118.89 - 121.67,120.28,4008162608.0
2023-05-18,120.95,123.31,120.83,122.83,122.83,35234200,1.6468056934789699,120.83 - 123.31,122.07,4301038794.0
2023-05-19,123.55,125.97,122.15,122.76,122.76,41330300,-0.05698933485304147,122.15 - 125.97,124.06,5127437018.0
2023-05-22,122.94,126.43,122.74,125.05,125.05,35253000,1.8654284783316877,122.74 - 126.43,124.585,4391995005.0
2023-05-23,124.16,124.63,122.21,122.56,122.56,34046300,-1.9912035185925547,122.21 - 124.63,123.42,4201994346.0
2023-05-24,121.12,121.91,119.86,120.9,120.9,34182600,-1.3544386422976507,119.86 - 121.91,120.885,4132163601.0
2023-05-25,124.52,125.32,121.96,123.48,123.48,42317000,2.1339950372208483,121.96 - 125.32,123.64,5232073880.0
2023-05-26,123.17,125.26,122.45,124.61,124.61,35635900,0.9151279559442838,122.45 - 125.26,123.855,4413684394.5
2023-05-30,125.64,125.66,122.0,123.67,123.67,35076700,-0.7543535831795234,122.0 - 125.66,123.83,4343547761.0
2023-05-31,122.75,124.06,122.5,122.87,122.87,37325800,-0.6468828333468069,122.5 - 124.06,123.28,4601524624.0
2023-06-01,122.82,124.42,122.62,123.72,123.72,30772700,0.6917880686904798,122.62 - 124.42,123.52,3801043904.0
2023-06-02,123.99,126.15,123.76,124.67,124.67,26963100,0.7678629162625406,123.76 - 126.15,124.955,3369174160.5
2023-06-05,124.01,127.43,123.84,126.01,126.01,32305500,1.0748375711879365,123.84 - 127.43,125.635,4058701492.5
2023-06-06,126.01,128.29,125.36,127.31,127.31,26638300,1.0316641536386006,125.36 - 128.29,126.825,3378402397.5
2023-06-07,126.97,129.04,122.12,122.5,122.5,52539000,-3.778179247506086,122.12 - 129.04,125.58,6597847620.0
2023-06-08,122.23,123.23,121.24,122.14,122.14,29389200,-0.293877551020405,121.24 - 123.23,122.235,3592388862.0
2023-06-09,122.25,123.76,121.91,122.23,122.23,23762500,0.07368593417389491,121.91 - 123.76,122.835,2918866687.5
2023-06-12,122.79,124.05,121.66,123.64,123.64,28306400,1.1535629550846638,121.66 - 124.05,122.855,3477582772.0
2023-06-13,124.98,125.16,123.18,123.83,123.83,22278300,0.15367195082496288,123.18 - 125.16,124.17,2766296511.0
2023-06-14,123.1,124.05,121.45,123.67,123.67,30592300,-0.12920939998384284,121.45 - 124.05,122.75,3755204825.0
2023-06-15,123.14,125.46,122.4,125.09,125.09,35246300,1.1482170291905902,122.4 - 125.46,123.93,4368073959.0
2023-06-16,125.93,126.11,123.28,123.53,123.53,45514000,-1.24710208649772,123.28 - 126.11,124.695,5675368230.0
2023-06-20,122.93,124.57,122.14,123.1,123.1,26097500,-0.34809358050676975,122.14 - 124.57,123.355,3219257112.5
2023-06-21,122.4,122.66,120.1,120.55,120.55,30306300,-2.0714865962631945,120.1 - 122.66,121.38,3678578694.0
2023-06-22,120.0,123.24,118.83,123.15,123.15,26952200,2.1567814184985545,118.83 - 123.24,121.035,3262159527.0
2023-06-23,121.38,122.79,121.06,122.34,122.34,34885300,-0.6577344701583443,121.06 - 122.79,121.925,4253390202.5
2023-06-26,120.76,122.0,118.27,118.34,118.34,33969900,-3.269576589831613,118.27 - 122.0,120.135,4080973936.5
2023-06-27,117.08,119.08,116.1,118.33,118.33,39535900,-0.008450228156164918,116.1 - 119.08,117.59,4649026481.0
2023-06-28,117.09,120.39,116.85,120.18,120.18,27091400,1.5634243218118904,116.85 - 120.39,118.62,3213581868.0
2023-06-29,119.24,120.06,118.3,119.1,119.1,24090900,-0.8986520219670613,118.3 - 120.06,119.18,2871153462.0
2023-06-30,120.17,121.08,119.69,119.7,119.7,29519700,0.5037783375315019,119.69 - 121.08,120.385,3553729084.5
